OrderID,CustomerID,Product,Category,Brand,Quantity,PricePaid,OrderDate,PaymentMethod
ORD00950,CUST0041,"Signature Filter Instant Coffee Powder Make Cold Coffee, Hot Coffee & Cappuccino",Gourmet & World Food,TGL Co.,2,448.5,2025-01-02,Cash on Delivery
ORD00395,CUST0100,"Aqua Stainless Steel Bottle With Steel Cap - Metallic Pink Finish, PXP 1003 CK","Kitchen, Garden & Pets",BB Home,5,1145.0,2025-02-19,Net Banking
ORD00318,CUST0065,Silver Eau De Toilette For Men,Beauty & Hygiene,Mercedes-Benz,2,10620.0,2025-02-17,UPI
ORD00597,CUST0011,Bio Rejuvenating Vetiver,Beauty & Hygiene,BIOTIQUE,1,524.25,2025-02-14,Credit Card
ORD00830,CUST0017,Absolute Argan Oil Radiance Night Revival Eye Creme,Beauty & Hygiene,Lakme,3,1560.0,2025-02-13,Debit Card
ORD00664,CUST0025,"Isomil Soy Infant Milk Substitute - Lactose Free, Upto 24 months",Baby Care,Similac,4,2120.0,2025-02-02,Credit Card
ORD00973,CUST0093,Canned Mackerel In - Tomato Sauce With Chili,"Eggs, Meat & Fish",Golden Prize,4,452.2,2025-03-14,Credit Card
ORD00346,CUST0048,"100% Compostable & Bio-Degradable Garbage Bags - Large, 24X32",Cleaning & Household,Pearl Luxury,1,153.0,2025-03-17,Cash on Delivery
ORD00689,CUST0043,Micro Hooks,"Kitchen, Garden & Pets",Command,5,495.0,2025-03-22,Credit Card
ORD00056,CUST0042,Almonds - Mediterranean Rosemary,"Foodgrains, Oil & Masala",Organic Origins,4,1320.0,2025-01-11,UPI
